"Index","Open","High","Low","Close","Volume"
1973-01-06,0.591,0.601,0.5885,0.5931,8696
1973-01-07,0.591,0.6025,0.591,0.5996,13490
1973-01-08,0.595,0.6075,0.595,0.605,11157
1973-01-09,0.603,0.61,0.6005,0.6025,14191
1973-01-10,0.598,0.609,0.5975,0.6038,14567
1973-01-11,0.61,0.6145,0.6075,0.6081,13274
1973-01-12,0.604,0.61,0.603,0.6087,11934
1973-01-13,0.6145,0.62,0.611,0.6185,14913
1973-01-14,0.613,0.6155,0.611,0.6131,8152
1973-01-15,0.609,0.611,0.605,0.6056,10073
1973-01-16,0.5985,0.616,0.5985,0.6147,16806
1973-01-17,0.6175,0.6185,0.608,0.6088,12109
1973-01-18,0.607,0.6135,0.6065,0.6115,9676
1973-01-19,0.6105,0.6155,0.6095,0.6104,7754
1973-01-20,0.6104,0.6115,0.6055,0.608,7273
1973-01-21,0.6035,0.611,0.6025,0.6099,7949
1973-01-22,0.61,0.614,0.6085,0.6121,6909
1973-01-23,0.609,0.617,0.609,0.6146,7020
1973-01-24,0.6085,0.621,0.604,0.6184,10384
1973-01-25,0.6195,0.6215,0.617,0.6211,6670
1973-01-26,0.627,0.637,0.625,0.6366,10926
1973-01-27,0.632,0.644,0.63,0.6316,11196
1973-01-28,0.6325,0.636,0.622,0.6227,9935
1973-01-29,0.6245,0.629,0.618,0.6187,12375
1973-01-30,0.615,0.6185,0.597,0.6009,12133
1973-01-31,0.605,0.6075,0.5975,0.6052,17873
1973-02-01,0.601,0.612,0.597,0.6115,14847
1973-02-02,0.607,0.6105,0.602,0.6024,9982
1973-02-03,0.5925,0.595,0.586,0.5873,20935
1973-02-04,0.5875,0.595,0.5845,0.5906,20550
1973-02-05,0.587,0.598,0.587,0.5925,10766
1973-02-06,0.5935,0.6,0.591,0.5941,12836
1973-02-07,0.594,0.604,0.5915,0.6005,11123
1973-02-08,0.604,0.606,0.597,0.599,11575
1973-02-09,0.596,0.6045,0.595,0.6034,11804
1973-02-10,0.604,0.6055,0.599,0.6012,9009
1973-02-11,0.601,0.609,0.597,0.5989,12449
1973-02-12,0.5935,0.607,0.5935,0.606,9539
1973-02-13,0.6065,0.611,0.598,0.5987,12187
1973-02-14,0.604,0.6105,0.604,0.6093,10218
1973-02-15,0.613,0.6185,0.613,0.6169,8637
1973-02-16,0.621,0.626,0.6185,0.6235,9793
1973-02-17,0.618,0.625,0.6125,0.6241,7805
1973-02-18,0.6255,0.6265,0.615,0.6175,8184
1973-02-19,0.6115,0.6155,0.607,0.6089,8574
1973-02-20,0.607,0.6075,0.6025,0.6036,9899
1973-02-21,0.5975,0.6085,0.5975,0.6054,8479
1973-02-22,0.6095,0.612,0.5975,0.598,15325
1973-02-23,0.594,0.597,0.589,0.5907,20932
1973-02-24,0.589,0.596,0.5855,0.5863,14909
1973-02-25,0.589,0.602,0.587,0.5959,16874
1973-02-26,0.5965,0.6,0.583,0.5872,17754
1973-02-27,0.582,0.587,0.5795,0.5822,12062
1973-02-28,0.578,0.583,0.575,0.5755,10101
1973-03-01,0.577,0.5795,0.5725,0.5787,11972
1973-03-02,0.584,0.588,0.582,0.5873,10028
1973-03-03,0.5865,0.592,0.584,0.589,9158
1973-03-04,0.5875,0.595,0.587,0.5935,8456
1973-03-05,0.5935,0.596,0.5875,0.5881,10898
1973-03-06,0.589,0.59,0.581,0.5815,11756
1973-03-07,0.577,0.586,0.5765,0.5842,8515
1973-03-08,0.5845,0.5865,0.5745,0.5781,10465
1973-03-09,0.587,0.595,0.5845,0.5931,13086
1973-03-10,0.595,0.597,0.5815,0.5823,14156
1973-03-11,0.5795,0.588,0.578,0.5812,9774
1973-03-12,0.5845,0.5875,0.58,0.5827,7861
1973-03-13,0.583,0.595,0.5825,0.5937,9301
1973-03-14,0.597,0.607,0.595,0.6047,11766
1973-03-15,0.607,0.616,0.603,0.6117,18522
1973-03-16,0.609,0.612,0.606,0.6065,11112
1973-03-17,0.6065,0.6105,0.6035,0.606,11241
1973-03-18,0.607,0.611,0.606,0.6084,6965
1973-03-19,0.616,0.6185,0.614,0.6177,13547
1973-03-20,0.615,0.621,0.615,0.6173,12525
1973-03-21,0.6225,0.624,0.617,0.6222,18375
1973-03-22,0.6215,0.629,0.621,0.6281,15007
1973-03-23,0.6305,0.6395,0.629,0.6354,14181
1973-03-24,0.6325,0.6335,0.6275,0.6309,11611
1973-03-25,0.623,0.631,0.621,0.6304,14862
1973-03-26,0.63,0.63,0.615,0.6244,18048
1973-03-27,0.62,0.6235,0.6175,0.6183,11639
1973-03-28,0.617,0.625,0.615,0.6217,9945
1973-03-29,0.624,0.629,0.6225,0.6263,10288
1973-03-30,0.625,0.6415,0.625,0.6396,15262
1973-03-31,0.637,0.64,0.6315,0.6326,12386
1973-04-01,0.63,0.634,0.6275,0.6279,8974
1973-04-02,0.629,0.6345,0.6285,0.632,7954
1973-04-03,0.6315,0.637,0.627,0.6294,13511
1973-04-04,0.6275,0.634,0.6235,0.632,11100
1973-04-05,0.639,0.642,0.6375,0.6387,8771
1973-04-06,0.639,0.6415,0.6365,0.6385,8355
1973-04-07,0.637,0.64,0.6335,0.6353,9730
1973-04-08,0.6365,0.637,0.632,0.6332,10621
1973-04-09,0.6385,0.6415,0.638,0.6383,10440
1973-04-10,0.6425,0.644,0.6415,0.642,9674
1973-04-11,0.649,0.6615,0.646,0.6589,21185
1973-04-12,0.654,0.6575,0.6515,0.6548,8259
1973-04-13,0.654,0.6555,0.644,0.6451,10708
1973-04-14,0.6475,0.649,0.644,0.6464,8544
1973-04-15,0.6515,0.6575,0.6515,0.6549,7951
1973-04-16,0.657,0.658,0.649,0.6506,9057
1973-04-17,0.655,0.656,0.6475,0.6482,8285
1973-04-18,0.645,0.65,0.6385,0.6421,12432
1973-04-19,0.64,0.641,0.624,0.6265,16440
1973-04-20,0.626,0.63,0.618,0.6192,12837
1973-04-21,0.6235,0.624,0.6145,0.618,11671
1973-04-22,0.613,0.6195,0.612,0.6185,8437
1973-04-23,0.6235,0.625,0.615,0.6165,9554
1973-04-24,0.6115,0.615,0.607,0.614,9690
1973-04-25,0.6115,0.612,0.5945,0.5951,10896
1973-04-26,0.591,0.5965,0.584,0.5882,10040
1973-04-27,0.605,0.6075,0.596,0.6009,22624
1973-04-28,0.6035,0.6065,0.593,0.5943,16459
1973-04-29,0.59,0.59,0.5765,0.5842,26015
1973-04-30,0.579,0.591,0.577,0.5894,18629
